INSTITUCIÓN DE EDUCACIÓN SUPERIOR (IES);SECTOR IES;CARACTER IES;MUNICIPIO DE DOMICILIO DE LA IES;PROGRAMA ACADÉMICO;ÁREA DE CONOCIMIENTO;SEXO;AÑO;SEMESTRE;MATRICULADOS 
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;41
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICO PROFESIONAL EN PROGRAMACIÓN DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;35
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2022;1;7
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2022;2;8
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2022;1;18
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;PROFESIONAL SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2022;2;31
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;INGENIERIA DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;32
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;INGENIERIA DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;26
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;INGENIERIA DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;9
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;INGENIERIA DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;9
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2022;1;43
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Masculino;2022;2;40
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2022;1;93
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TÉCNICA PROFESIONAL EN PROCESOS DE SEGURIDAD Y SALUD EN EL TRABAJO;Ciencias de la salud;Femenino;2022;2;96
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;1;20
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2022;2;8
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;1;4
CORPORACION INSTITUTO DE ADMINISTRACION Y FINANZAS - CIAF;PRIVADA;Institución Técnica Profesional;Pereira;TECNOLOGÍA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2022;2;1
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;236
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;204
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;248
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;220
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;44
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;25
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;4
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;2
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA QUIMICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;92
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA QUIMICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;65
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA QUIMICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;141
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA QUIMICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;109
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;MEDICINA;Ciencias de la salud;Masculino;2023;1;18
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;MEDICINA;Ciencias de la salud;Masculino;2023;2;291
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;MEDICINA;Ciencias de la salud;Femenino;2023;1;11
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;MEDICINA;Ciencias de la salud;Femenino;2023;2;381
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA DE SISTEMAS Y COMPUTACION;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;1088
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA DE SISTEMAS Y COMPUTACION;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;1114
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA DE SISTEMAS Y COMPUTACION;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;172
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA DE SISTEMAS Y COMPUTACION;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;181
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;708
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;688
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;153
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;136
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;844
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;820
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;819
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA INDUSTRIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;793
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;731
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;700
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;93
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA MECANICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;98
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA FISICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;207
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA FISICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;209
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA FISICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;117
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA FISICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;110
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;QUIMICA INDUSTRIAL;Matemáticas y ciencias naturales;Masculino;2023;1;145
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;QUIMICA INDUSTRIAL;Matemáticas y ciencias naturales;Masculino;2023;2;155
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;QUIMICA INDUSTRIAL;Matemáticas y ciencias naturales;Femenino;2023;1;230
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;QUIMICA INDUSTRIAL;Matemáticas y ciencias naturales;Femenino;2023;2;258
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRONICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;302
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRONICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;297
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRONICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;57
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERIA ELECTRONICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;58
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;297
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;328
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;40
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;49
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;73
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;63
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;12
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;10
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TÉCNICO PROFESIONAL EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;125
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TÉCNICO PROFESIONAL EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;81
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TÉCNICO PROFESIONAL EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;15
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TÉCNICO PROFESIONAL EN MECATRÓNICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;10
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN ATENCIÓN PREHOSPITALARIA;Ciencias de la salud;Masculino;2023;1;86
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN ATENCIÓN PREHOSPITALARIA;Ciencias de la salud;Masculino;2023;2;76
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN ATENCIÓN PREHOSPITALARIA;Ciencias de la salud;Femenino;2023;1;144
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN ATENCIÓN PREHOSPITALARIA;Ciencias de la salud;Femenino;2023;2;143
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;299
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;250
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;48
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGIA ELECTRICA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;44
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS SOSTENIBLES DE LAS MADERAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;90
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS SOSTENIBLES DE LAS MADERAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;75
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS SOSTENIBLES DE LAS MADERAS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;75
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS SOSTENIBLES DE LAS MADERAS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;59
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS AGROINDUSTRIALES;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;145
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS AGROINDUSTRIALES;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;142
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS AGROINDUSTRIALES;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;208
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA EN PROCESOS AGROINDUSTRIALES;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;218
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA DE MANUFACTURA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;168
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA DE MANUFACTURA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;140
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA DE MANUFACTURA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;79
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA DE MANUFACTURA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;71
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TÉCNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;145
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TÉCNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;164
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TÉCNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;25
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TÉCNOLOGIA EN DESARROLLO DE SOFTWARE;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;31
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN PRODUCCIÓN FORESTAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;17
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN PRODUCCIÓN FORESTAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;12
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN PRODUCCIÓN FORESTAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;17
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;TECNOLOGÍA EN PRODUCCIÓN FORESTAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;9
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;43
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;76
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;16
UNIVERSIDAD TECNOLOGICA DE PEREIRA - UTP;Oficial;Universidad;Pereira;INGENIERÍA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;26
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA COMERCIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;62
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA COMERCIAL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;54
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA COMERCIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;79
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA COMERCIAL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;67
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;ENFERMERIA;Ciencias de la salud;Masculino;2023;1;37
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;ENFERMERIA;Ciencias de la salud;Masculino;2023;2;36
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;ENFERMERIA;Ciencias de la salud;Femenino;2023;1;217
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;ENFERMERIA;Ciencias de la salud;Femenino;2023;2;213
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA FINANCIERA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;42
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA FINANCIERA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;50
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA FINANCIERA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;55
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA FINANCIERA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;64
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;98
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;95
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;18
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;21
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;373
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;345
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;122
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;INGENIERIA CIVIL;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;102
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;MICROBIOLOGÍA;Matemáticas y ciencias naturales;Masculino;2023;1;35
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;MICROBIOLOGÍA;Matemáticas y ciencias naturales;Masculino;2023;2;34
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;MICROBIOLOGÍA;Matemáticas y ciencias naturales;Femenino;2023;1;104
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;MICROBIOLOGÍA;Matemáticas y ciencias naturales;Femenino;2023;2;105
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;NUTRICION Y DIETETICA;Ciencias de la salud;Masculino;2023;1;61
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;NUTRICION Y DIETETICA;Ciencias de la salud;Masculino;2023;2;52
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;NUTRICION Y DIETETICA;Ciencias de la salud;Femenino;2023;1;195
UNIVERSIDAD LIBRE;PRIVADA;Universidad;Pereira;NUTRICION Y DIETETICA;Ciencias de la salud;Femenino;2023;2;192
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;ARQUITECTURA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;248
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;ARQUITECTURA;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;218
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;ARQUITECTURA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;211
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;ARQUITECTURA;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;2;195
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS Y TELECOMUNICACIONES;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;1;158
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS Y TELECOMUNICACIONES;Ingeniería, arquitectura, urbanismo y afines;Masculino;2023;2;154
UNIVERSIDAD CATOLICA DE PEREIRA;PRIVADA;Universidad;Pereira;INGENIERIA DE SISTEMAS Y TELECOMUNICACIONES;Ingeniería, arquitectura, urbanismo y afines;Femenino;2023;1;37
